Amenities,Area_Sqft,Description,District,Ethnic,Facing,Floor,Furnishing,Keys_On_Hand,Lease,ListingTitle,NumBaths,NumBeds,Pets,Price_psf,RentalRate,Url 
"City View,Security,Renovated,Aircon,TV,Stove,Fridge,Bed,Swimming Pool,Playground,Parking,Washer,Fibre Ready,Gym,BBQ",438 sqft (built up),"Walk-up Conservation and Heritage Studio Apartment
Peranakan Style with Modern Convenience.
Nice deco, fully furnishedf
Quiet ambience that will make your stay memorable and unique.
Located opposite a 24 hour coffee shop and alfresco dining restaurant at your convenience. Near bus stop.

Complimentary breakfast provided by the landlord from Monday to Friday, 7.30am to 10am.
Air-con service maintenance provided by the landlord and inclusive in the rent.

Facilities within the premises include the swimming pool, sun deck, bbq pit, children's playground, basement carpark and 24 hour security.

Lotus @ Joo Chiat is a freehold development located at the junction of Everitt Road and Joo Chiat Place in District 15. It comprises a total of 49 units with a mixture of 32 boutique apartments and 17 conservation houses in a clustered housing that is relatively close to Eunos MRT Station.

For viewing appointment, please contact Timothy @ 91781178.
",D15,All races welcome,East,03,Fully Furnished,,24 months,Lotus @ Joo Chiat,1 Bath,1 Bed,Not Allowed,S$5.05 psf,"S$2,210/mo",https://www.99.co/singapore/rent/property/lotus-joo-chiat-condo-Yah8FkqJs8LWRBer5CxkcY
"Fitness Corner,Basketball Court,High Ceiling,Stove,Parking,Fridge,Walk In Closet,Dryer,Steam Room,Tennis Court,Oven,Dining Room Furniture,Closet,Security,Balcony,City View,Bathtub,Renovated,Aircon,TV,Sofa,Greenery View,Wading Pool,Bed,Utility Room,Jacuzzi,Playground,Audio System,High Floor,Washer,Fibre Ready,Gym","1,453 sqft (built up)","Nice apt with big terrace in popular Ang Mo Kio town.
1 min walk to MRT. PM: SY CHA87006100.",D20,All races welcome,,,,,Flexible,Centro Residences,3 Baths,2 Beds,Allowed,S$2.67 psf,"S$3,880/mo",https://www.99.co/singapore/rent/property/centro-residences-condo-6D36stotqpE39tEnbgbn2b
"Security,Renovated,Aircon,TV,Sofa,Stove,Fridge,Bed,Low Floor,Swimming Pool,Jacuzzi,Playground,Oven,Parking,Dining Room Furniture,Washer,Gym,BBQ,Balcony",581 sqft (built up),"2 Bedroom unit with superb finishing
Fully Furnished and ready to move in
Bright, and well-maintained

City Fringe Location
Close to Central Business District(CBD) area
Mins walk to Aljunied MRT, Bus stop right outside 
Easy access to expressway like PIE, ECP and KPE.

Available from 1st April 2019.
Contact Stephanie @ 9021 0444 for an exclusive viewing today!


",D14,,,,Fully Furnished,,24 months,Centra Heights,1 Bath,2 Beds,,S$4.82 psf,"S$2,800/mo",https://www.99.co/singapore/rent/property/centra-heights-condo-MqN48Bgt7wYEKVr2k7TCzV
"Loft,High Ceiling,Stove,Parking,City View,Fridge,Walk In Closet,Sauna,Dryer,Oven,Dining Room Furniture,Closet,Security,Balcony,Bomb Shelter,Renovated,Aircon,TV,Sofa,Bed,Swimming Pool,Utility Room,Jacuzzi,Audio System,Top Floor,High Floor,Washer,Fibre Ready,Lap Pool,Gym",786 sqft (built up),4min walk MRT. Shenton/Raffles/CBD. 2-level loft unit. Pm:SY 87006100. superb location. unblocked view. *ENJOY 2 weeks FREE Rent*-Aug 2018 promotions subject to terms and conditions.,D01,All races welcome,,36,Fully Furnished,Yes,Flexible,The Clift,1 Bath,1 Bed,,S$6.11 psf,"S$4,800/mo",https://www.99.co/singapore/rent/property/the-clift-condo-T57AvkSs9rrALXkQEFg9jX
"Aircon,TV,Sofa,Stove,Fridge,Bed,Dining Room Furniture,High Floor,Washer,Corner Unit","1,151 sqft (built up)","5-min walk to Lakeside MRT. Nice landlord. Quiet corner unit, high-floor, breezy.

Walking distance to food, shops, everyday neccessities and services.

Available end-March / early-April.

Call Shaun 9799-7645 for exclusive viewing.",D22,All races welcome,South West,09,Fully Furnished,,Flexible,518 Jurong West Street 52,2 Baths,3 Beds,,S$2.00 psf,"S$2,300/mo",https://www.99.co/singapore/rent/property/518-jurong-west-street-52-hdb-2zzd3sSP4YSvhfTgSoZyJR
"Function Room,Water Feature,Gym,Fridge,Sea View,Parking,Pond,Security,Infinity Pool,Aircon,Pool Deck,Swimming Pool,Wading Pool,Spa Pool,Playground,High Floor,Washer,BBQ",959 sqft (built up),"central location yet outside CBD area and only 5min stroll to Lavendar MRT
Another 8 mins train ride to CBD to work daily. nice neighbourhood to stay and  see the conservation part of Singapore heritage. 
unit is on very high #32 floor with unblocked view.
make apt now to view!!
all are welcome to enquire",D07,All races welcome,East,32,Partially Furnished,,24 months,Southbank,2 Baths,2 Beds,Allowed,S$4.38 psf,"S$4,200/mo",https://www.99.co/singapore/rent/property/southbank-condo-hZQafma9wcEWU2wKJWLmVe
"Function Room,Pavilion,Security,TV,Sofa,Stove,Parking,Fridge,Bed,Sauna,Swimming Pool,Wading Pool,Waterfall,Dining Room Furniture,High Floor,Washer,Fibre Ready,Gym,BBQ,Balcony",850 sqft (built up),"2 bedrooms
850 sqft
High Floor
Unblock view
Available 1st April 2019
Walking distance to Telok Ayer MRT
Price @ $3900 per month

Interested Parties, Kindly contact Alvin @ 97206676 for viewing or provide me your detail by SMS/Whatsapp

1) Name
2) Contact Number
3) Number of People / Gender
4) Family or Friends
5) Race / Nationality
6) Move in Date
7) Pass ( PR / EP / SPass / WP )
8) Budget Range

For any Enquiries on Property Detail,
Kindly Contact
Alvin Wee @ 97206676

Welcome Owner / Tenant / Buyer / Seller
For Non Obligatory Discussion

CEA Reg. no. R006533E

PropNex Realty Pte Ltd
Estate Agent License Number
L3008022J",D01,All races welcome,,,Fully Furnished,,24 months,Emerald Garden,2 Baths,2 Beds,,S$4.59 psf,"S$3,900/mo",https://www.99.co/singapore/rent/property/emerald-garden-condo-qu5YWQaU7K6Y97LC5S3WGj
"Gym,Fridge,Sauna,Dryer,Tennis Court,Parking,Security,Bathtub,Basketball Court,Aircon,Swimming Pool,Jacuzzi,Playground,Fitness Corner,Washer,Fibre Ready,BBQ","1,647 sqft (built up)","Orchard Scotts Residences
3 bedroom + Utility Room
1647 sqft
Available Immediately
5mins walk to Newton MRT
Walking Distance to Food Centre
Price @ $9300 per month

Interested Parties, Kindly contact Alvin @ 97206676 for viewing or provide me your detail by SMS/Whatsapp

1) Name
2) Contact Number
3) Number of People / Gender
4) Family or Friends
5) Race / Nationality
6) Move in Date
7) Pass ( PR / EP / SPass / WP )
8) Budget Range

For any Enquiries on Property Detail,
Kindly Contact
Alvin Wee @ 97206676

Welcome Owner / Tenant / Buyer / Seller
For Non Obligatory Discussion

CEA Reg. no. R006533E

PropNex Realty Pte Ltd
Estate Agent License Number
L3008022J",D09,All races welcome,,,Partially Furnished,,12 months,Orchard Scotts,4 Baths,3 Beds,,S$5.65 psf,"S$9,300/mo",https://www.99.co/singapore/rent/property/orchard-scotts-condo-PBDZRnjUX3get8Lwfg4dDU
"Bathtub,Aircon,Closet,Security,Stove,Parking,Fridge,Bed,Jacuzzi,Swimming Pool,Wading Pool,Dryer,Playground,Dining Room Furniture,High Floor,Washer,Fibre Ready,Gym,BBQ,Balcony",500 sqft (built up),"One North Residences
1 Bedrooms
Furnish
517 sqft
Available Immediately
Wifi included
Walking distance to One-North MRT
Price @ $3200 per month

Interested Parties, Kindly contact Alvin @ 97206676 for viewing or provide me your detail by SMS/Whatsapp

1) Name
2) Contact Number
3) Number of People / Gender
4) Family or Friends
5) Race / Nationality
6) Move in Date
7) Pass ( PR / EP / SPass / WP )
8) Budget Range

For any Enquiries on Property Detail,
Kindly Contact
Alvin Wee @ 97206676

Welcome Owner / Tenant / Buyer / Seller
For Non Obligatory Discussion

CEA Reg. no. R006533E

PropNex Realty Pte Ltd
Estate Agent License Number
L3008022J",D05,All races welcome,,,Fully Furnished,,12 months,The Rochester,1 Bath,1 Bed,Not Allowed,S$7.00 psf,"S$3,500/mo",https://www.99.co/singapore/rent/property/the-rochester-condo-bzdHZE2u2qAYer9TZCdnLZ
"Jogging Track,Clubhouse,Function Room,Water Feature,Gym,Fridge,Sea View,Steam Room,Tennis Court,Parking,Security,Sky Terrace,Fun Pool,Aircon,Sofa,Pool Deck,Bed,Karaoke,Spa Pool,Study Room,Fitness Corner,High Floor,Washer,Retail Shops,Lap Pool,BBQ,Playground","1,033 sqft (built up)","The Sail for rent
Various unit available 1,2 & 3 bedrooms
Right in the heart of CBD
Convenient and near MRT, MBFC, MBS
Call now to view all at a go 
Save hassle and time arranging",D01,All races welcome,South East,21,Fully Furnished,,Flexible,The Sail @ Marina Bay,2 Baths,2 Beds,Allowed,S$6.10 psf,"S$6,300/mo",https://www.99.co/singapore/rent/property/the-sail-marina-bay-condo-D8PCNVTRkfo6tRjzdVcC4H
"Clubhouse,Aircon,TV,Sofa,Gym,Fridge,Bed,Low Floor,Swimming Pool,Wading Pool,Spa Pool,Playground,Parking,Dining Room Furniture,Washer,Security,BBQ",947 sqft (built up),"Nice 2 bedroom apartment 

Mins walk to Newton MRT 

Mins ride to town & Orchard

Welcome all tenants and agents

All are welcome to enquire 

",D11,All races welcome,North West,03,Fully Furnished,,Flexible,Gloucester Mansions,2 Baths,2 Beds,Allowed,S$3.70 psf,"S$3,500/mo",https://www.99.co/singapore/rent/property/gloucester-mansions-condo-tqxVioCi5KezLnDpgKqJRX
"Games Room,Gym,Fridge,Sauna,Squash Court,Steam Room,Tennis Court,Parking,Security,Balcony,Aircon,Closet,Swimming Pool,Wading Pool,Jacuzzi,Playground,Fitness Corner,High Floor,Washer,Pool View,Lap Pool,BBQ","1,367 sqft (built up)","Mi Casa 4 bedroom high floor 
Nice pool view & near MRT
well connected by highways
Welcome all to enquire

more listings on jcjpropmgmtsvs.com
make appointment to view now",D23,All races welcome,North,20,Partially Furnished,,12 months,Mi Casa,3 Baths,4 Beds,Allowed,S$2.41 psf,"S$3,300/mo",https://www.99.co/singapore/rent/property/mi-casa-condo-U9eQLDwbZVKQ5PfwFAuj4j
"Closet,Aircon,Washer,Bathtub,Fridge,Balcony","7,400 sqft (built up)","Oakwood grove 3 storey bungalow for 

rent with own swimming pool 

7400/8400 sqft (built up/land size)

7 bedrooms all spacious and ensuite

Maid’s room as well

Looking for the right buyers/tenants 

Walk to SAS The American school 

Near market and amenities 


Welcome everyone to enquire",,All races welcome,South,,Partially Furnished,,24 months,Woodgrove Estate,8 Baths,7 Beds,Allowed,S$1.62 psf,"S$12,000/mo",https://www.99.co/singapore/rent/property/property-in-singapore-landed-YoSBCJxb2LUcPAxGXRWKrm
"High Ceiling,Stove,Fridge,Sauna,Jacuzzi,Tennis Court,Oven,Parking,Security,Basketball Court,Aircon,TV,Sofa,Bed,Swimming Pool,Playground,Fitness Corner,Dining Room Furniture,Washer,Fibre Ready,Gym,BBQ",753 sqft (built up),"Orchard Scotts Residences
1 bedroom + Utility Room
753 sqft
Available Immediately
5mins walk to Newton MRT
Walking Distance to Food Centre
Price @ $4400 per month

Interested Parties, Kindly contact Alvin @ 97206676 for viewing or provide me your detail by SMS/Whatsapp

1) Name
2) Contact Number
3) Number of People / Gender
4) Family or Friends
5) Race / Nationality
6) Move in Date
7) Pass ( PR / EP / SPass / WP )
8) Budget Range

For any Enquiries on Property Detail,
Kindly Contact
Alvin Wee @ 97206676

Welcome Owner / Tenant / Buyer / Seller
For Non Obligatory Discussion

CEA Reg. no. R006533E

PropNex Realty Pte Ltd
Estate Agent License Number
L3008022J",D09,All races welcome,,,Fully Furnished,,12 months,Orchard Scotts,1 Bath,1 Bed,,S$5.84 psf,"S$4,400/mo",https://www.99.co/singapore/rent/property/orchard-scotts-condo-yc35YD7x6f7cyEqP2S6L6N
"Jogging Track,Clubhouse,Function Room,Gym,Fridge,Squash Court,Tennis Court,Parking,Security,Basketball Court,Closet,Aircon,Open Terrace,Bed,Swimming Pool,Wading Pool,Jacuzzi,Playground,Fitness Corner,Dining Room Furniture,Washer,Fibre Ready,BBQ",721 sqft (built up),"2 bedrooms @ Northvale Condo
1 Bathroom
Fully Furnish
Renovated
#08 Floor
Available 1st March
Price @ $2100

Interested Parties, Kindly contact Alvin Wee for 9720 6676 viewing or provide me your detail by SMS/Whatsapp

1) Name
2) Contact Number
3) Number of People / Gender
4) Family or Friends
5) Race / Nationality
6) Move in Date
7) Pass ( PR / EP / SPass / WP )
8) Budget Range

For any Enquiries on Property Detail,
Kindly Contact
Alvin Wee @ 9720 6676

Welcome Owner / Tenant / Buyer / Seller
For Non Obligatory Discussion

CEA Reg. no. R006533E

PropNex Realty Pte Ltd
Estate Agent License Number
L3008022J",D23,All races welcome,,08,Fully Furnished,,Flexible,Northvale,1 Bath,2 Beds,,S$2.91 psf,"S$2,100/mo",https://www.99.co/singapore/rent/property/northvale-condo-wbrmAiDHT2iAMKUuujQSNc
"Clubhouse,Aircon,Tennis Court,Sauna,Jacuzzi,Swimming Pool,Wading Pool,Squash Court,Playground,Parking,Security,Fibre Ready,BBQ,Balcony","1,269 sqft (built up)","3 bedrooms @ Kensington Park
Unfurnish
Aircon
Spacious and windy
High Floor
1269 sqft
Available 1st Feb
Price @ $3500 per month

Interested Parties, Kindly contact Alvin Wee @ 97206676 for viewing or provide me your detail by SMS/Whatsapp

1) Name
2) Contact Number
3) Number of People / Gender
4) Family or Friends
5) Race / Nationality
6) Move in Date
7) Pass ( PR / EP / SPass / WP )
8) Budget Range

For any Enquiries on Property Detail,
Kindly Contact
Alvin Wee @ 9720 6676

Welcome Owner / Tenant / Buyer / Seller
For Non Obligatory Discussion

CEA Reg. no. R006533E

PropNex Realty Pte Ltd
Estate Agent License Number
L3008022J",D19,All races welcome,,,,,Flexible,Kensington Park,3 Baths,3 Beds,,S$2.76 psf,"S$3,500/mo",https://www.99.co/singapore/rent/property/kensington-park-condo-YUVjTJsaQxxYumUKqiG6b3
"Undrewater Fitness Station,Yoga Corner,Closet,Aircon,Hammocks,TV,Sofa,Stove,Parking,Fridge,Bed,Swimming Pool,Jacuzzi,Dining Room Furniture,High Floor,Outdoor Dining,Fibre Ready,Gym,Balcony",463 sqft (built up),"★Offical Landlord Appointed Agency, 
D9 UP@ROBERTSON QUAY
VIP PRICE FOR YOU AT $3xxx onwards ONLY!
Register for Viewing, CALL Hotline : 8292-8999 Jerry Low 劉權義

★第9区地层住宅项目,官方房东指定代理销售组
贵宾价格只需$3xxx元起 
欲知更多详情 请播以下热线: 8292-8999 Jerry Low 劉權義

★For Exclusive Viewing, CALL Hotline : 8292-8999 
独家安排观看请致电: 8292-8999

★★★Available Immediate★★★

Property Type and Details
房产类型和资料
✔ Studio 
1房

✔ Modern Luxury Design & Fittings
现代豪华设计和配件

✔ Furnished 
包括家具


★★★★★★*Prices and Availability are subject to changes without any prior notice*
*价格和可用性如有更改，恕不另行通知*
Register for Viewing!
欲知更多详情 请播以下热线！
Hotline 热线: +65 8292 8999 Jerry Low 劉權義
www.99.co/agents/R014241J",D09,,,09,Fully Furnished,Yes,24 months,Up @ Robertson Quay,1 Bath,Studio,,S$7.34 psf,"S$3,400/mo",https://www.99.co/singapore/rent/property/up-robertson-quay-condo-hDbUhXYmKsWi8TrR55ja9T
"Stove,Fridge,Dryer,Oven,Parking,Sky Terrace,Security,Balcony,Retail,Renovated,Closet,Swimming Pool,TV,Sofa,Bed,Lounge,Aircon,Wading Pool,Jacuzzi,Playground,Dining Room Furniture,Washer,Fibre Ready,Lap Pool,Gym,BBQ",517 sqft (built up),"One North Residences
1 Bedroom
Furnish
517 sqft
Available Immediately
Walking distance to One-North MRT
Price @ $3200 per month

Interested Parties, Kindly contact Alvin @ 97206676 for viewing or provide me your detail by SMS/Whatsapp

1) Name
2) Contact Number
3) Number of People / Gender
4) Family or Friends
5) Race / Nationality
6) Move in Date
7) Pass ( PR / EP / SPass / WP )
8) Budget Range

For any Enquiries on Property Detail,
Kindly Contact
Alvin Wee @ 97206676

Welcome Owner / Tenant / Buyer / Seller
For Non Obligatory Discussion

CEA Reg. no. R006533E

PropNex Realty Pte Ltd
Estate Agent License Number
L3008022J",D05,All races welcome,,,,,12 months,One North Residences,1 Bath,1 Bed,,S$6.19 psf,"S$3,200/mo",https://www.99.co/singapore/rent/property/one-north-residences-condo-CCEp8GTaupTXzcmPBV2kbA
"Clubhouse,Games Room,Stove,Fridge,Sauna,Jacuzzi,Tennis Court,Parking,Security,Balcony,Aircon,Swimming Pool,Playground,Washer,Fibre Ready,Gym,BBQ","1,432 sqft (built up)","The Bayshore Condo
4 Bedrooms + Utility Room
Partial Furnish
1432 sqft
Available Immediately
Walking distance to East Coast Park
Price @ $4200 per month

Interested Parties, Kindly contact Alvin @ 97206676 for viewing or provide me your detail by SMS/Whatsapp

1) Name
2) Contact Number
3) Number of People / Gender
4) Family or Friends
5) Race / Nationality
6) Move in Date
7) Pass ( PR / EP / SPass / WP )
8) Budget Range

For any Enquiries on Property Detail,
Kindly Contact
Alvin Wee @ 97206676

Welcome Owner / Tenant / Buyer / Seller
For Non Obligatory Discussion

CEA Reg. no. R006533E

PropNex Realty Pte Ltd
Estate Agent License Number
L3008022J",D16,All races welcome,,,Partially Furnished,,24 months,The Bayshore,3 Baths,4 Beds,Allowed,S$2.93 psf,"S$4,200/mo",https://www.99.co/singapore/rent/property/the-bayshore-condo-d99N3M6eJEsieN4zUkJZPh
